# Image : airfield.png
1674	20.6168
2472	21.5978
3585	22.6078
5183	23.6543
7422	24.8189
10475	25.9852
14598	27.2419
19961	28.5452
27280	29.938
37068	31.4735
49896	33.3426
64672	35.5102
79887	37.8891
94889	40.429
109984	43.0017
125707	45.5829
