# Image : lena.png
2170	24.9654
2490	25.9302
2932	27.1096
3496	28.2107
4296	29.4046
5349	30.6809
6706	31.8738
8445	33.0777
10739	34.2495
13852	35.4277
18099	36.5852
24136	37.8334
33027	39.2222
45523	40.8534
61871	42.7804
80535	44.9983
