# Image : lena.pgm
655	24.58
983	25.97
1638	27.70
2293	29.04
3276	30.47
4587	31.91
6553	33.49
9830	35.33
16384	37.62
22937	39.01
32768	40.69
45875	42.74
65536	45.38
98304	50.57
