# Image : goldhill.png
2794	24.093
3110	24.7909
3551	25.6458
4239	26.5277
5257	27.4189
6769	28.4076
8919	29.4043
11982	30.5566
16511	31.8009
22672	33.1477
31078	34.6377
42318	36.3343
56422	38.2478
72668	40.3608
90507	42.6667
108785	45.138
