# Image : harbour.pgm
655	21.68
983	22.18
1638	22.91
2293	23.56
3276	24.37
4587	25.29
6553	26.34
9830	28.01
16384	30.41
22937	32.52
32768	35.21
45875	38.52
65536	42.82
98304	48.79
