# Image : goldhill.pgm
655	24.34
983	25.21
1638	26.35
2293	27.20
3276	28.09
4587	29.02
6554	30.11
9830	31.44
16384	33.48
22937	34.93
32768	36.89
45875	39.06
65536	42.34
98304	47.72
