# Image : barbara.pgm
655	21.45
983	22.20
1638	23.06
2293	23.76
3276	24.69
4587	25.82
6553	27.15
9830	29.29
16384	32.25
22937	34.52
32768	37.31
45875	40.14
65536	43.50
98304	48.39
